Word            	Accuracy
ohio            	100.0
ogling          	100.0
oftentimes      	100.0
offspring       	100.0
officious       	100.0
officials       	100.0
official        	100.0
offices         	100.0
offerings       	100.0
offered         	100.0
offensive       	100.0
offends         	100.0
offending       	100.0
offended        	100.0
offend          	100.0
offence         	100.0
odds            	100.0
oddly           	100.0
occurring       	100.0
occurrences     	100.0
occupying       	100.0
occupation      	100.0
occupants       	100.0
occupant        	100.0
occasions       	100.0
occasionally    	100.0
occasional      	100.0
occasion        	100.0
obviously       	100.0
obtained        	100.0
obtain          	100.0
obstruction     	100.0
obstinately     	100.0
obstinate       	100.0
obstinacy       	100.0
obstacles       	100.0
obstacle        	100.0
observer        	100.0
observations    	100.0
observation     	100.0
observances     	100.0
obscured        	100.0
obscure         	100.0
obnoxious       	100.0
oblivion        	100.0
obliterated     	100.0
obliterate      	100.0
oblige          	100.0
obligations     	100.0
obligation      	100.0
oblations       	100.0
objects         	100.0
objective       	100.0
objections      	100.0
objection       	100.0
objected        	100.0
obeying         	100.0
obey            	100.0
obediently      	100.0
obedient        	100.0
obedience       	100.0
oaths           	100.0
oaks            	100.0
nymph           	100.0
nuts            	100.0
nutrition       	100.0
nursing         	100.0
nurses          	100.0
nursery         	100.0
nursed          	100.0
nurse           	100.0
nuns            	100.0
nun             	100.0
numidia         	100.0
numerous        	100.0
numerical       	100.0
numeral         	100.0
numbness        	100.0
numbers         	100.0
numbered        	100.0
number          	100.0
nuisance        	100.0
nubia           	100.0
november        	100.0
novelist        	100.0
novel           	100.0
nourishment     	100.0
nourishing      	100.0
nourished       	100.0
nouns           	100.0
notorious       	100.0
notions         	100.0
notion          	100.0
noting          	100.0
notified        	100.0
noticing        	100.0
noticeable      	100.0
notes           	100.0
notary          	100.0
notably         	100.0
notables        	100.0
notable         	100.0
nostrils        	100.0
noses           	100.0
norwegian       	100.0
norway          	100.0
northwest       	100.0
northward       	100.0
northumbria     	100.0
northumberland  	100.0
norths          	100.0
northerners     	100.0
northern        	100.0
normans         	100.0
norman          	100.0
norfolk         	100.0
noontide        	100.0
nonsense        	100.0
non             	100.0
nomads          	100.0
noisily         	100.0
noise           	100.0
nods            	100.0
nodding         	100.0
nodded          	100.0
nocturnal       	100.0
nobody          	100.0
nobleness       	100.0
noblemans       	100.0
nobility        	100.0
nitrogen        	100.0
nimbleness      	100.0
nimble          	100.0
nile            	100.0
nightly         	100.0
nightingales    	100.0
nightfall       	100.0
nieces          	100.0
nicotine        	100.0
nickel          	100.0
nick            	100.0
niceties        	100.0
nicest          	100.0
nicer           	100.0
nicely          	100.0
newspapers      	100.0
newspaper       	100.0
news            	100.0
newly           	100.0
nettled         	100.0
net             	100.0
nests           	100.0
nestled         	100.0
nesting         	100.0
nest            	100.0
nervousness     	100.0
nervously       	100.0
nerves          	100.0
nerve           	100.0
neptune         	100.0
nephew          	100.0
neosho          	100.0
neo             	100.0
nelly           	100.0
nell            	100.0
neighbouring    	100.0
neighborhood    	100.0
negro           	100.0
negotiations    	100.0
negotiated      	100.0
negligent       	100.0
neglecting      	100.0
neglected       	100.0
negative        	100.0
needled         	100.0
needing         	100.0
needful         	100.0
necromancy      	100.0
necessity       	100.0
necessities     	100.0
necessary       	100.0
necessarily     	100.0
neatness        	100.0
neatly          	100.0
nearly          	100.0
nearing         	100.0
nearest         	100.0
nazareth        	100.0
nazarenes       	100.0
navy            	100.0
navigation      	100.0
naughty         	100.0
natures         	100.0
natured         	100.0
nature          	100.0
naturally       	100.0
naturalists     	100.0
naturalist      	100.0
natural         	100.0
natives         	100.0
native          	100.0
nations         	100.0
nathan          	100.0
nasty           	100.0
nashville       	100.0
narrows         	100.0
narrowness      	100.0
narrower        	100.0
narrator        	100.0
narratives      	100.0
narrative       	100.0
narrating       	100.0
narrate         	100.0
narcotic        	100.0
napoleon        	100.0
naples          	100.0
napkins         	100.0
napkin          	100.0
napier          	100.0
nape            	100.0
nap             	100.0
nanticoke       	100.0
nancy           	100.0
namesake        	100.0
names           	100.0
namely          	100.0
nameless        	100.0
named           	100.0
name            	100.0
nakedness       	100.0
naked           	100.0
naively         	100.0
nailed          	100.0
nail            	100.0
myths           	100.0
mythology       	100.0
mythological    	100.0
mythical        	100.0
mystified       	100.0
mystic          	100.0
mystery         	100.0
mysteriously    	100.0
mysterious      	100.0
mysteries       	100.0
myself          	100.0
muzzle          	100.0
mutual          	100.0
mutton          	100.0
muttering       	100.0
mutter          	100.0
mutilation      	100.0
mutilated       	100.0
mutability      	100.0
mustering       	100.0
muster          	100.0
mustang         	100.0
must            	100.0
muskets         	100.0
musketry        	100.0
musings         	100.0
musicians       	100.0
musician        	100.0
musical         	100.0
museum          	100.0
muscles         	100.0
murmurs         	100.0
murmuring       	100.0
murmured        	100.0
murders         	100.0
murderer        	100.0
murdered        	100.0
murder          	100.0
mundane         	100.0
munchkin        	100.0
mumbled         	100.0
multitude       	100.0
multiplicity    	100.0
multiple        	100.0
muleteers       	100.0
mules           	100.0
mugs            	100.0
muffled         	100.0
muffins         	100.0
much            	100.0
mowing          	100.0
mowers          	100.0
moving          	100.0
moves           	100.0
movement        	100.0
moved           	100.0
mouths          	100.0
mouthpiece      	100.0
mouth           	100.0
moustaches      	100.0
mourners        	100.0
mounting        	100.0
mounted         	100.0
mountebanks     	100.0
mountebank      	100.0
mountains       	100.0
mountaineers    	100.0
mountain        	100.0
mound           	100.0
moulding        	100.0
motto           	100.0
mottled         	100.0
motors          	100.0
motor           	100.0
motley          	100.0
motive          	100.0
motions         	100.0
motioning       	100.0
motioned        	100.0
motion          	100.0
motherly        	100.0
motherhood      	100.0
mostly          	100.0
moss            	100.0
moscow          	100.0
mosaic          	100.0
morven          	100.0
mortification   	100.0
mortgage        	100.0
mortem          	100.0
mortals         	100.0
mortally        	100.0
mortal          	100.0
morrow          	100.0
morphine        	100.0
morpheus        	100.0
morocco         	100.0
mornings        	100.0
mormonism       	100.0
moribund        	100.0
moreover        	100.0
morally         	100.0
morality        	100.0
moped           	100.0
moorings        	100.0
moody           	100.0
moods           	100.0
monument        	100.0
montmorency     	100.0
monthly         	100.0
montgomery      	100.0
montesinos      	100.0
monstrously     	100.0
monstrous       	100.0
monstrosities   	100.0
monster         	100.0
monotonous      	100.0
monkey          	100.0
monk            	100.0
money           	100.0
monday          	100.0
monastic        	100.0
monastery       	100.0
momentous       	100.0
momentary       	100.0
mom             	100.0
molested        	100.0
molecules       	100.0
moisture        	100.0
moisten         	100.0
mohican         	100.0
modred          	100.0
modified        	100.0
modifications   	100.0
modification    	100.0
modes           	100.0
moderns         	100.0
moderation      	100.0
moderately      	100.0
model           	100.0
mockery         	100.0
mock            	100.0
moccasins       	100.0
moccasin        	100.0
mobs            	100.0
mobility        	100.0
moaning         	100.0
mixture         	100.0
mixing          	100.0
mittens         	100.0
mitigate        	100.0
misuse          	100.0
misunderstanding 	100.0
mistresses      	100.0
mistress        	100.0
mistaking       	100.0
mistakes        	100.0
mistaken        	100.0
mistake         	100.0
missourians     	100.0
missouri        	100.0
mississippi     	100.0
missionary      	100.0
missionaries    	100.0
mission         	100.0
missing         	100.0
misled          	100.0
mishaps         	100.0
misguided       	100.0
misgovernment   	100.0
misgiving       	100.0
misfortunes     	100.0
misfortune      	100.0
miserably       	100.0
miserable       	100.0
misdemeanor     	100.0
misconduct      	100.0
misconception   	100.0
mischievous     	100.0
mischief        	100.0
mischance       	100.0
misapprehension 	100.0
misanthropy     	100.0
mirrors         	100.0
mirror          	100.0
miraculously    	100.0
miraculous      	100.0
miracles        	100.0
miracle         	100.0
mirabel         	100.0
minutes         	100.0
minutely        	100.0
minority        	100.0
minor           	100.0
minnesota       	100.0
minneapolis     	100.0
ministry        	100.0
ministrations   	100.0
ministers       	100.0
ministered      	100.0
minister        	100.0
minionette      	100.0
minims          	100.0
miniature       	100.0
mingles         	100.0
mingled         	100.0
mingle          	100.0
mines           	100.0
minerva         	100.0
mineral         	100.0
mindful         	100.0
minded          	100.0
mincing         	100.0
milvain         	100.0
milton          	100.0
milly           	100.0
millions        	100.0
millet          	100.0
millers         	100.0
mill            	100.0
milking         	100.0
militia         	100.0
militated       	100.0
mildly          	100.0
mildewed        	100.0
mildew          	100.0
mild            	100.0
mightiness      	100.0
mightily        	100.0
mightiest       	100.0
midwinter       	100.0
midwife         	100.0
midst           	100.0
midshipman      	100.0
midnight        	100.0
middling        	100.0
midday          	100.0
microscopic     	100.0
microscope      	100.0
microbe         	100.0
mice            	100.0
mex             	100.0
mettled         	100.0
metropolitans   	100.0
metropolitan    	100.0
metropolis      	100.0
metrodorus      	100.0
methods         	100.0
method          	100.0
methinks        	100.0
metaphysical    	100.0
metaphysic      	100.0
metaphorical    	100.0
metaphor        	100.0
metamorphosis   	100.0
metallic        	100.0
messrs          	100.0
messes          	100.0
messengers      	100.0
messenger       	100.0
messages        	100.0
message         	100.0
mersey          	100.0
merrily         	100.0
merlin          	100.0
merits          	100.0
merited         	100.0
merest          	100.0
mercy           	100.0
mercies         	100.0
merchiston      	100.0
mercantile      	100.0
mentions        	100.0
mentioned       	100.0
mention         	100.0
mentally        	100.0
mentality       	100.0
mental          	100.0
menial          	100.0
mending         	100.0
menagerie       	100.0
menacing        	100.0
memory          	100.0
memorial        	100.0
memorandum      	100.0
memorable       	100.0
mementos        	100.0
membrane        	100.0
membership      	100.0
members         	100.0
member          	100.0
melts           	100.0
melted          	100.0
melody          	100.0
melodramatist   	100.0
melbourne       	100.0
melancholy      	100.0
megaphone       	100.0
meeting         	100.0
meekness        	100.0
mediums         	100.0
medium          	100.0
mediterranean   	100.0
meditative      	100.0
meditations     	100.0
meditation      	100.0
meditated       	100.0
meditate        	100.0
mediocrity      	100.0
medicaments     	100.0
medical         	100.0
median          	100.0
meddling        	100.0
mechanics       	100.0
mechanically    	100.0
mechanical      	100.0
meats           	100.0
meath           	100.0
measures        	100.0
measured        	100.0
measurable      	100.0
meanwhile       	100.0
meantime        	100.0
meanings        	100.0
meaning         	100.0
meaner          	100.0
meals           	100.0
meadowcroft     	100.0
meadow          	100.0
maxwell         	100.0
maximum         	100.0
maxims          	100.0
matting         	100.0
matthews        	100.0
matthew         	100.0
matted          	100.0
matrons         	100.0
matron          	100.0
mating          	100.0
mathematics     	100.0
maternal        	100.0
materials       	100.0
materialism     	100.0
material        	100.0
mated           	100.0
matchless       	100.0
matched         	100.0
match           	100.0
mat             	100.0
mastery         	100.0
mastering       	100.0
mastered        	100.0
master          	100.0
massive         	100.0
massachusetts   	100.0
mason           	100.0
masks           	100.0
mask            	100.0
maryland        	100.0
marvels         	100.0
marvellously    	100.0
marvelling      	100.0
marvel          	100.0
martyrs         	100.0
martin          	100.0
martian         	100.0
martial         	100.0
marshalled      	100.0
marrow          	100.0
marriage        	100.0
marquis         	100.0
marks           	100.0
marking         	100.0
market          	100.0
markers         	100.0
marjorie        	100.0
marjoram        	100.0
marius          	100.0
maries          	100.0
marianne        	100.0
marguerite      	100.0
margins         	100.0
marginal        	100.0
margin          	100.0
margaret        	100.0
marchioness     	100.0
marches         	100.0
march           	100.0
marble          	100.0
mar             	100.0
mapped          	100.0
maple           	100.0
map             	100.0
many            	100.0
manuscripts     	100.0
manuscript      	100.0
manufacturing   	100.0
manufacturers   	100.0
manufactured    	100.0
mantle          	100.0
mantel          	100.0
mansion         	100.0
manservant      	100.0
manners         	100.0
manly           	100.0
mankind         	100.0
mankato         	100.0
manipulators    	100.0
manipulation    	100.0
manifold        	100.0
manifestly      	100.0
manifested      	100.0
manifestations  	100.0
manifestation   	100.0
manifest        	100.0
maniacs         	100.0
manhood         	100.0
mangles         	100.0
mangled         	100.0
mandible        	100.0
mandate         	100.0
manchester      	100.0
managing        	100.0
managers        	100.0
managerial      	100.0
manager         	100.0
management      	100.0
managed         	100.0
manacles        	100.0
mammoth         	100.0
mammal          	100.0
malnutrition    	100.0
malignities     	100.0
maligned        	100.0
malignancy      	100.0
maliciously     	100.0
malicious       	100.0
malice          	100.0
malevolent      	100.0
male            	100.0
makest          	100.0
maker           	100.0
majority        	100.0
major           	100.0
majestys        	100.0
majesty         	100.0
majestic        	100.0
maintaining     	100.0
maintained      	100.0
maintain        	100.0
mainly          	100.0
main            	100.0
mailed          	100.0
mail            	100.0
maidens         	100.0
maidenly        	100.0
mahometan       	100.0
mahogany        	100.0
magpie          	100.0
magnifying      	100.0
magnifies       	100.0
magnified       	100.0
magnificent     	100.0
magnificence    	100.0
magnetism       	100.0
magnetic        	100.0
magnanimity     	100.0
magistrate      	100.0
magistracy      	100.0
magicians       	100.0
magical         	100.0
magic           	100.0
magdalen        	100.0
magazine        	100.0
madonna         	100.0
madness         	100.0
macpherson      	100.0
machinery       	100.0
machine         	100.0
mace            	100.0
lyric           	100.0
lynx            	100.0
lying           	100.0
luxury          	100.0
luxuriously     	100.0
luxurious       	100.0
luxuries        	100.0
luxuriate       	100.0
luxuriantly     	100.0
luxuriant       	100.0
lutheran        	100.0
lustrous        	100.0
lustily         	100.0
luscious        	100.0
lurking         	100.0
lurked          	100.0
lurid           	100.0
lungs           	100.0
luncheon        	100.0
lunched         	100.0
lunch           	100.0
lumps           	100.0
lump            	100.0
luminous        	100.0
lukewarm        	100.0
luggage         	100.0
ludicrous       	100.0
lucys           	100.0
lucy            	100.0
lucubrations    	100.0
lucretius       	100.0
lucrative       	100.0
lucky           	100.0
luckless        	100.0
lucidity        	100.0
lucas           	100.0
lubricate       	100.0
loyalty         	100.0
loyally         	100.0
lowlands        	100.0
lowering        	100.0
loving          	100.0
loveth          	100.0
lovest          	100.0
lovely          	100.0
loveliest       	100.0
louisiana       	100.0
loudness        	100.0
loudly          	100.0
louder          	100.0
losing          	100.0
loses           	100.0
lorraine        	100.0
lords           	100.0
lordly          	100.0
loquacity       	100.0
lopped          	100.0
loosely         	100.0
looms           	100.0
looming         	100.0
looking         	100.0
longings        	100.0
longingly       	100.0
longing         	100.0
longest         	100.0
lonesomeness    	100.0
lonesome        	100.0
loneliness      	100.0
london          	100.0
loitering       	100.0
loiterers       	100.0
logically       	100.0
logical         	100.0
logic           	100.0
logarithms      	100.0
loftiness       	100.0
loftiest        	100.0
lodgings        	100.0
lodging         	100.0
locomotion      	100.0
locks           	100.0
located         	100.0
locate          	100.0
local           	100.0
lobby           	100.0
loathes         	100.0
loathe          	100.0
loads           	100.0
loading         	100.0
lizaveta        	100.0
lizards         	100.0
living          	100.0
livery          	100.0
liveries        	100.0
lively          	100.0
livelong        	100.0
liveliness      	100.0
livelihood      	100.0
liveliest       	100.0
litter          	100.0
literary        	100.0
literality      	100.0
literal         	100.0
listlessly      	100.0
listening       	100.0
listeners       	100.0
listener        	100.0
lire            	100.0
liquor          	100.0
liquid          	100.0
lions           	100.0
lion            	100.0
links           	100.0
linked          	100.0
link            	100.0
lining          	100.0
lingo           	100.0
lingering       	100.0
lingered        	100.0
linger          	100.0
lines           	100.0
linen           	100.0
lineage         	100.0
lincoln         	100.0
limply          	100.0
limpid          	100.0
limp            	100.0
limits          	100.0
limited         	100.0
limitation      	100.0
limit           	100.0
limestone       	100.0
lime            	100.0
limb            	100.0
lily            	100.0
lilburn         	100.0
liking          	100.0
likewise        	100.0
likenesses      	100.0
likeness        	100.0
lightnings      	100.0
lightning       	100.0
lightly         	100.0
lighting        	100.0
lighteth        	100.0
lighted         	100.0
lifting         	100.0
lifted          	100.0
lifetime        	100.0
life            	100.0
lids            	100.0
lid             	100.0
licentious      	100.0
license         	100.0
liberty         	100.0
liberties       	100.0
liberation      	100.0
liberated       	100.0
liberal         	100.0
liaison         	100.0
liable          	100.0
lexington       	100.0
lexicon         	100.0
leviticus       	100.0
levied          	100.0
levels          	100.0
level           	100.0
letting         	100.0
letters         	100.0
lessons         	100.0
lessened        	100.0
leonora         	100.0
lentils         	100.0
lent            	100.0
leniency        	100.0
lengthy         	100.0
lengthwise      	100.0
leisurely       	100.0
legs            	100.0
legitimate      	100.0
legislature     	100.0
legislative     	100.0
legions         	100.0
legged          	100.0
legally         	100.0
legality        	100.0
legal           	100.0
leg             	100.0
lectures        	100.0
lecture         	100.0
lebanon         	100.0
leaving         	100.0
leavenworth     	100.0
leaved          	100.0
leather         	100.0
leash           	100.0
leaping         	100.0
leaped          	100.0
leant           	100.0
leaning         	100.0
leaned          	100.0
lean            	100.0
league          	100.0
leading         	100.0
leadership      	100.0
leaders         	100.0
lazy            	100.0
lazily          	100.0
lazarette       	100.0
lays            	100.0
layman          	100.0
laying          	100.0
layer           	100.0
lawyers         	100.0
lawyer          	100.0
lawrence        	100.0
lawn            	100.0
lawless         	100.0
lawful          	100.0
lavishing       	100.0
laurels         	100.0
laurel          	100.0
laura           	100.0
laughing        	100.0
laughable       	100.0
lattices        	100.0
latters         	100.0
latitude        	100.0
latin           	100.0
lath            	100.0
latest          	100.0
later           	100.0
latent          	100.0
lately          	100.0
latched         	100.0
latch           	100.0
lastly          	100.0
lasting         	100.0
lasted          	100.0
lassitude       	100.0
lashes          	100.0
larry           	100.0
larkins         	100.0
largest         	100.0
large           	100.0
laren           	100.0
lapsed          	100.0
lapping         	100.0
lanthorn        	100.0
lanterns        	100.0
lantern         	100.0
languishingly   	100.0
languid         	100.0
lane            	100.0
landscape       	100.0
landowners      	100.0
landlord        	100.0
landlady        	100.0
landing         	100.0
landed          	100.0
lance           	100.0
lamplight       	100.0
lamented        	100.0
lamentations    	100.0
lamentation     	100.0
lamentably      	100.0
lame            	100.0
lambs           	100.0
lambent         	100.0
lamb            	100.0
ladyships       	100.0
ladys           	100.0
ladled          	100.0
laden           	100.0
laddies         	100.0
lacking         	100.0
lack            	100.0
lacerating      	100.0
lace            	100.0
labouring       	100.0
laborer         	100.0
laboratory      	100.0
laboratories    	100.0
kremlin         	100.0
knuckles        	100.0
knuckled        	100.0
knowledge       	100.0
knowingly       	100.0
knowing         	100.0
knowest         	100.0
knots           	100.0
knocking        	100.0
knob            	100.0
knitted         	100.0
knife           	100.0
knees           	100.0
kneels          	100.0
kneeling        	100.0
knaves          	100.0
knapsacks       	100.0
knack           	100.0
kleptomania     	100.0
kittys          	100.0
kitty           	100.0
kittens         	100.0
kitten          	100.0
kites           	100.0
kitchen         	100.0
kit             	100.0
kissing         	100.0
kisses          	100.0
kissed          	100.0
kirtland        	100.0
kinsman         	100.0
kinship         	100.0
kinsfolk        	100.0
kingly          	100.0
kingdom         	100.0
kinds           	100.0
kindred         	100.0
kindness        	100.0
kindly          	100.0
kindling        	100.0
kindled         	100.0
kindest         	100.0
kin             	100.0
kills           	100.0
killing         	100.0
killed          	100.0
kidneys         	100.0
kidnap          	100.0
kid             	100.0
kicked          	100.0
kentucky        	100.0
kenites         	100.0
keeps           	100.0
keeping         	100.0
keepers         	100.0
keenness        	100.0
keenly          	100.0
keenest         	100.0
keener          	100.0
kazi            	100.0
kates           	100.0
kate            	100.0
karenina        	100.0
kane            	100.0
justly          	100.0
justinian       	100.0
justin          	100.0
justifies       	100.0
justified       	100.0
justification   	100.0
jury            	100.0
jurisdiction    	100.0
jupiter         	100.0
juniper         	100.0
junior          	100.0
jumping         	100.0
jumbled         	100.0
july            	100.0
julians         	100.0
julian          	100.0
julia           	100.0
juices          	100.0
jugs            	100.0
jug             	100.0
judicial        	100.0
judgments       	100.0
judgment        	100.0
judging         	100.0
judges          	100.0
jubilation      	100.0
joys            	100.0
joyously        	100.0
joyous          	100.0
joyfully        	100.0
joyful          	100.0
joyce           	100.0
journeys        	100.0
journeying      	100.0
journals        	100.0
journalists     	100.0
journalist      	100.0
journalism      	100.0
journal         	100.0
josie           	100.0
josephine       	100.0
joseph          	100.0
jordan          	100.0
jones           	100.0
jolting         	100.0
jolly           	100.0
jokingly        	100.0
joking          	100.0
jokes           	100.0
joke            	100.0
joints          	100.0
jointly         	100.0
joint           	100.0
joining         	100.0
joined          	100.0
join            	100.0
johnston        	100.0
johnsons        	100.0
johnson         	100.0
johnny          	100.0
john            	100.0
joggled         	100.0
joe             	100.0
jobs            	100.0
joan            	100.0
jims            	100.0
jimmy           	100.0
jews            	100.0
jewish          	100.0
jewels          	100.0
jetty           	100.0
jet             	100.0
jesus           	100.0
jester          	100.0
jesse           	100.0
jersey          	100.0
jerry           	100.0
jerked          	100.0
jerk            	100.0
jericho         	100.0
jeopardy        	100.0
jenks           	100.0
jenkins         	100.0
jems            	100.0
jellies         	100.0
jeeringly       	100.0
jeering         	100.0
jealousy        	100.0
jealously       	100.0
jealous         	100.0
jars            	100.0
japanese        	100.0
japan           	100.0
january         	100.0
jansenist       	100.0
jane            	100.0
james           	100.0
jake            	100.0
jagged          	100.0
jacob           	100.0
jackson         	100.0
jacket          	100.0
jack            	100.0
ivory           	100.0
ivanovna        	100.0
itinerant       	100.0
italy           	100.0
italians        	100.0
issues          	100.0
israels         	100.0
israelites      	100.0
isolation       	100.0
isolated        	100.0
islands         	100.0
islanders       	100.0
islamised       	100.0
irritation      	100.0
irritable       	100.0
irritability    	100.0
irreverence     	100.0
irresistibly    	100.0
irreparable     	100.0
irrelevantly    	100.0
irregularities  	100.0
irregular       	100.0
ironing         	100.0
ironically      	100.0
ironical        	100.0
irish           	100.0
iris            	100.0
iridescent      	100.0
irate           	100.0
ipsa            	100.0
iota            	100.0
inwardly        	100.0
involving       	100.0
involves        	100.0
involved        	100.0
involve         	100.0
involuntarily   	100.0
invoking        	100.0
invoke          	100.0
invited         	100.0
invite          	100.0
invitation      	100.0
inviolate       	100.0
invincible      	100.0
invidious       	100.0
inveterate      	100.0
investigation   	100.0
inversion       	100.0
invents         	100.0
inventors       	100.0
inventor        	100.0
invention       	100.0
inventing       	100.0
invented        	100.0
invent          	100.0
invasion        	100.0
invariably      	100.0
invariable      	100.0
invalids        	100.0
invalides       	100.0
invalid         	100.0
invading        	100.0
invaders        	100.0
invader         	100.0
invaded         	100.0
invade          	100.0
inundate        	100.0
intuitive       	100.0
intuitions      	100.0
intuition       	100.0
intruders       	100.0
intruder        	100.0
introduction    	100.0
introducing     	100.0
introduces      	100.0
introduced      	100.0
introduce       	100.0
intrinsic       	100.0
intricate       	100.0
intrenchment    	100.0
intoxicated     	100.0
intonations     	100.0
intolerant      	100.0
intolerable     	100.0
intimidated     	100.0
intimates       	100.0
intimately      	100.0
intimate        	100.0
interwoven      	100.0
interweave      	100.0
interviews      	100.0
interview       	100.0
intervals       	100.0
interval        	100.0
intersected     	100.0
interrupted     	100.0
interrogative   	100.0
interpreter     	100.0
interpreted     	100.0
interpretation  	100.0
interpret       	100.0
interposed      	100.0
interpolations  	100.0
interpolated    	100.0
international   	100.0
internal        	100.0
intermittent    	100.0
intermingled    	100.0
interment       	100.0
intermediate    	100.0
intermeddling   	100.0
interlaced      	100.0
interior        	100.0
interference    	100.0
interfered      	100.0
interesting     	100.0
interested      	100.0
interdicted     	100.0
interdict       	100.0
intercourse     	100.0
interchange     	100.0
intently        	100.0
intentions      	100.0
intentionally   	100.0
intention       	100.0
intent          	100.0
intensity       	100.0
intensification 	100.0
intensely       	100.0
intense         	100.0
intending       	100.0
intended        	100.0
intend          	100.0
intelligent     	100.0
intelligence    	100.0
intellectually  	100.0
intellectual    	100.0
intellect       	100.0
integrity       	100.0
intangible      	100.0
insurrectionists 	100.0
insurmountable  	100.0
insuring        	100.0
insuperable     	100.0
insulting       	100.0
insult          	100.0
insufficient    	100.0
instrument      	100.0
instruction     	100.0
instructed      	100.0
institutions    	100.0
institution     	100.0
instituted      	100.0
institute       	100.0
instincts       	100.0
instinctive     	100.0
instill         	100.0
instead         	100.0
instantly       	100.0
instantaneous   	100.0
instant         	100.0
instances       	100.0
install         	100.0
inspires        	100.0
inspired        	100.0
inspire         	100.0
inspiration     	100.0
insoluble       	100.0
insolently      	100.0
insolent        	100.0
insolence       	100.0
insists         	100.0
insisting       	100.0
insistence      	100.0
insist          	100.0
insipid         	100.0
insinuating     	100.0
insinuated      	100.0
insignificant   	100.0
insight         	100.0
inside          	100.0
inserting       	100.0
insensible      	100.0
insecurity      	100.0
inscriptions    	100.0
inscription     	100.0
insatiable      	100.0
insanity        	100.0
insane          	100.0
inroads         	100.0
inroad          	100.0
inquisition     	100.0
inquiry         	100.0
inquiringly     	100.0
inquiring       	100.0
inquiries       	100.0
inquirers       	100.0
inquire         	100.0
innocence       	100.0
innkeeper       	100.0
innings         	100.0
innate          	100.0
inmost          	100.0
inmates         	100.0
inland          	100.0
inkling         	100.0
injustice       	100.0
injury          	100.0
injuries        	100.0
initiated       	100.0
iniquities      	100.0
inhuman         	100.0
inherited       	100.0
inheritance     	100.0
inherent        	100.0
inhale          	100.0
inhabiting      	100.0
inhabited       	100.0
inhabitants     	100.0
inhabit         	100.0
ingredients     	100.0
ingratiation    	100.0
ingratiatingly  	100.0
ingrained       	100.0
ingeniously     	100.0
ingenious       	100.0
infuse          	100.0
infringes       	100.0
informing       	100.0
informed        	100.0
informant       	100.0
inform          	100.0
influential     	100.0
influences      	100.0
influenced      	100.0
influence       	100.0
inflict         	100.0
inflexible      	100.0
infirmity       	100.0
infirmities     	100.0
infirmary       	100.0
infirm          	100.0
infinitely      	100.0
infinite        	100.0
infidel         	100.0
inferred        	100.0
inferiors       	100.0
inferior        	100.0
inferentially   	100.0
inference       	100.0
infer           	100.0
infected        	100.0
infatuation     	100.0
infatuated      	100.0
infantry        	100.0
infantile       	100.0
infant          	100.0
infancy         	100.0
infamy          	100.0
infamous        	100.0
infallible      	100.0
inextricably    	100.0
inextinguishable 	100.0
inexpressibly   	100.0
inexpressible   	100.0
inexplicable    	100.0
inexperience    	100.0
inexorably      	100.0
inexorable      	100.0
inexhaustible   	100.0
inevitable      	100.0
inestimable     	100.0
inequalities    	100.0
inelegantly     	100.0
inelastic       	100.0
ineffectually   	100.0
ineffectual     	100.0
ineffable       	100.0
inebriate       	100.0
industry        	100.0
industrious     	100.0
industrial      	100.0
indulgent       	100.0
indulgence      	100.0
indulge         	100.0
induce          	100.0
indubitable     	100.0
indolent        	100.0
individuality   	100.0
individual      	100.0
indistinguishable 	100.0
indistinctly    	100.0
indistinct      	100.0
indispensable   	100.0
indiscretion    	100.0
indiscreet      	100.0
indirectly      	100.0
indirect        	100.0
indignation     	100.0
indignantly     	100.0
indignant       	100.0
indigenous      	100.0
indigence       	100.0
indifferent     	100.0
indifference    	100.0
indies          	100.0
indications     	100.0
indicating      	100.0
indicates       	100.0
indicated       	100.0
indiana         	100.0
indian          	100.0
india           	100.0
indescribably   	100.0
indescribable   	100.0
independent     	100.0
independence    	100.0
indelible       	100.0
indefinable     	100.0
indefatigable   	100.0
indecision      	100.0
indebted        	100.0
incurring       	100.0
incurred        	100.0
incurable       	100.0
inculpated      	100.0
inculcated      	100.0
incredulously   	100.0
incredulity     	100.0
incredible      	100.0
increasing      	100.0
increases       	100.0
increased       	100.0
increase        	100.0
incorruptible   	100.0
incorrect       	100.0
inconvenient    	100.0
inconvenience   	100.0
inconsistent    	100.0
inconsistency   	100.0
incongruity     	100.0
inconceivable   	100.0
incomprehensible 	100.0
incompatible    	100.0
incomparable    	100.0
income          	100.0
incoherent      	100.0
including       	100.0
included        	100.0
include         	100.0
inclosure       	100.0
inclosed        	100.0
inclines        	100.0
inclined        	100.0
inclinations    	100.0
inclination     	100.0
incited         	100.0
incipient       	100.0
incidents       	100.0
incidentally    	100.0
incidental      	100.0
incident        	100.0
inches          	100.0
incessantly     	100.0
inception       	100.0
incense         	100.0
incautiously    	100.0
incarnation     	100.0
incarcerating   	100.0
incapable       	100.0
incandescent    	100.0
inadequate      	100.0
inaccessible    	100.0
impure          	100.0
impunity        	100.0
impulsively     	100.0
impulsive       	100.0
impulses        	100.0
improvised      	100.0
improvise       	100.0
improvisation   	100.0
improving       	100.0
improvident     	100.0
improvidence    	100.0
improvement     	100.0
improved        	100.0
improve         	100.0
improbable      	100.0
