Word            	Accuracy 	Count
indescribable   	100.0 	3
indignant       	100.0 	3
indispensable   	100.0 	3
induced         	100.0 	3
indulgence      	100.0 	3
inevitably      	100.0 	3
inexhaustible   	100.0 	3
inexpressible   	100.0 	3
infancy         	100.0 	3
influences      	100.0 	3
influential     	100.0 	3
informing       	100.0 	3
ingenuity       	100.0 	3
inhabit         	100.0 	3
inheritance     	100.0 	3
innumerable     	100.0 	3
inquiring       	100.0 	3
inquisition     	100.0 	3
insatiable      	100.0 	3
inserting       	100.0 	3
insistence      	100.0 	3
instances       	100.0 	3
insulted        	100.0 	3
intensely       	100.0 	3
interior        	100.0 	3
intervals       	100.0 	3
intimately      	100.0 	3
intrinsic       	100.0 	3
introduces      	100.0 	3
introducing     	100.0 	3
invention       	100.0 	3
inventor        	100.0 	3
investigation   	100.0 	3
involuntarily   	100.0 	3
inward          	100.0 	3
isolated        	100.0 	3
japanese        	100.0 	3
jaws            	100.0 	3
jealousies      	100.0 	3
jealousy        	100.0 	3
jewish          	100.0 	3
jews            	100.0 	3
joyful          	100.0 	3
joyfully        	100.0 	3
judges          	100.0 	3
jumping         	100.0 	3
june            	100.0 	3
jurisdiction    	100.0 	3
justified       	100.0 	3
keenly          	100.0 	3
keenness        	100.0 	3
kentucky        	100.0 	3
kindred         	100.0 	3
kite            	100.0 	3
kneeling        	100.0 	3
knights         	100.0 	3
knocker         	100.0 	3
labour          	100.0 	3
lace            	100.0 	3
landed          	100.0 	3
languages       	100.0 	3
lashes          	100.0 	3
lashing         	100.0 	3
lasting         	100.0 	3
lastly          	100.0 	3
laura           	100.0 	3
lawyer          	100.0 	3
leagues         	100.0 	3
leaping         	100.0 	3
leaps           	100.0 	3
legislative     	100.0 	3
letting         	100.0 	3
lifetime        	100.0 	3
likewise        	100.0 	3
lined           	100.0 	3
literal         	100.0 	3
load            	100.0 	3
loading         	100.0 	3
logical         	100.0 	3
loop            	100.0 	3
loses           	100.0 	3
lotus           	100.0 	3
lowly           	100.0 	3
loyalty         	100.0 	3
lunas           	100.0 	3
lunch           	100.0 	3
lungs           	100.0 	3
luxurious       	100.0 	3
luxury          	100.0 	3
mac             	100.0 	3
machine         	100.0 	3
machines        	100.0 	3
magical         	100.0 	3
magistrate      	100.0 	3
mahogany        	100.0 	3
mainly          	100.0 	3
manly           	100.0 	3
manufacturer    	100.0 	3
manuscript      	100.0 	3
map             	100.0 	3
maria           	100.0 	3
marking         	100.0 	3
mars            	100.0 	3
martha          	100.0 	3
martians        	100.0 	3
marvel          	100.0 	3
marvelled       	100.0 	3
marys           	100.0 	3
masterpiece     	100.0 	3
matthew         	100.0 	3
maxwell         	100.0 	3
medical         	100.0 	3
medium          	100.0 	3
meetings        	100.0 	3
memories        	100.0 	3
mending         	100.0 	3
mercury         	100.0 	3
merited         	100.0 	3
merits          	100.0 	3
mildly          	100.0 	3
militia         	100.0 	3
minded          	100.0 	3
miracles        	100.0 	3
miraculous      	100.0 	3
mississippi     	100.0 	3
mists           	100.0 	3
modes           	100.0 	3
molly           	100.0 	3
monastery       	100.0 	3
monkey          	100.0 	3
monotonous      	100.0 	3
montgomery      	100.0 	3
morsel          	100.0 	3
mosaic          	100.0 	3
mosses          	100.0 	3
motive          	100.0 	3
mounting        	100.0 	3
muffled         	100.0 	3
musical         	100.0 	3
mustard         	100.0 	3
muttering       	100.0 	3
mystified       	100.0 	3
mythical        	100.0 	3
nails           	100.0 	3
naked           	100.0 	3
natasha         	100.0 	3
naught          	100.0 	3
negotiations    	100.0 	3
net             	100.0 	3
ninth           	100.0 	3
nobleman        	100.0 	3
nocturnal       	100.0 	3
nodding         	100.0 	3
notes           	100.0 	3
notorious       	100.0 	3
nourishing      	100.0 	3
novel           	100.0 	3
nuns            	100.0 	3
nuts            	100.0 	3
obedience       	100.0 	3
obligation      	100.0 	3
observing       	100.0 	3
obstacle        	100.0 	3
obstinacy       	100.0 	3
obstinate       	100.0 	3
occupation      	100.0 	3
occurrence      	100.0 	3
october         	100.0 	3
offence         	100.0 	3
official        	100.0 	3
olives          	100.0 	3
oppressive      	100.0 	3
orbit           	100.0 	3
orderly         	100.0 	3
ornament        	100.0 	3
ornaments       	100.0 	3
outline         	100.0 	3
outward         	100.0 	3
overtaken       	100.0 	3
overthrow       	100.0 	3
overwhelmed     	100.0 	3
oxen            	100.0 	3
paces           	100.0 	3
pacific         	100.0 	3
pack            	100.0 	3
packing         	100.0 	3
painfully       	100.0 	3
pans            	100.0 	3
parallel        	100.0 	3
parliamentary   	100.0 	3
paste           	100.0 	3
patent          	100.0 	3
peasant         	100.0 	3
peel            	100.0 	3
penetrating     	100.0 	3
peninsula       	100.0 	3
perceive        	100.0 	3
perceiving      	100.0 	3
perch           	100.0 	3
perched         	100.0 	3
performances    	100.0 	3
perished        	100.0 	3
persecution     	100.0 	3
persecutors     	100.0 	3
personage       	100.0 	3
phases          	100.0 	3
phrases         	100.0 	3
pies            	100.0 	3
pig             	100.0 	3
pilgrims        	100.0 	3
pillars         	100.0 	3
pillows         	100.0 	3
pilots          	100.0 	3
pinch           	100.0 	3
pint            	100.0 	3
pistols         	100.0 	3
pit             	100.0 	3
pitched         	100.0 	3
planet          	100.0 	3
planning        	100.0 	3
plantations     	100.0 	3
plays           	100.0 	3
pleasantly      	100.0 	3
pleasures       	100.0 	3
plunged         	100.0 	3
poisoning       	100.0 	3
polished        	100.0 	3
polite          	100.0 	3
politely        	100.0 	3
popes           	100.0 	3
positive        	100.0 	3
possessing      	100.0 	3
possessions     	100.0 	3
possibility     	100.0 	3
pot             	100.0 	3
pots            	100.0 	3
powerless       	100.0 	3
praises         	100.0 	3
preachers       	100.0 	3
precaution      	100.0 	3
preoccupied     	100.0 	3
presumed        	100.0 	3
pretence        	100.0 	3
prices          	100.0 	3
princesses      	100.0 	3
principally     	100.0 	3
print           	100.0 	3
printer         	100.0 	3
prize           	100.0 	3
probable        	100.0 	3
problems        	100.0 	3
processes       	100.0 	3
procure         	100.0 	3
prodigious      	100.0 	3
produces        	100.0 	3
productive      	100.0 	3
professional    	100.0 	3
profit          	100.0 	3
project         	100.0 	3
prolonged       	100.0 	3
properties      	100.0 	3
prophecies      	100.0 	3
proportion      	100.0 	3
proposals       	100.0 	3
proprietors     	100.0 	3
prose           	100.0 	3
prospects       	100.0 	3
prostration     	100.0 	3
protecting      	100.0 	3
provide         	100.0 	3
providence      	100.0 	3
provisions      	100.0 	3
pulse           	100.0 	3
purchased       	100.0 	3
puritan         	100.0 	3
purple          	100.0 	3
purposely       	100.0 	3
pursuit         	100.0 	3
pursuits        	100.0 	3
quantities      	100.0 	3
quickening      	100.0 	3
railroad        	100.0 	3
ranks           	100.0 	3
rapids          	100.0 	3
raw             	100.0 	3
rays            	100.0 	3
readers         	100.0 	3
realm           	100.0 	3
rear            	100.0 	3
rebel           	100.0 	3
rebellion       	100.0 	3
recalling       	100.0 	3
reckoning       	100.0 	3
recoiled        	100.0 	3
reconciled      	100.0 	3
recovering      	100.0 	3
rector          	100.0 	3
referred        	100.0 	3
reflections     	100.0 	3
refrain         	100.0 	3
regain          	100.0 	3
regardless      	100.0 	3
rejoicing       	100.0 	3
reluctantly     	100.0 	3
remarks         	100.0 	3
remission       	100.0 	3
rendering       	100.0 	3
represent       	100.0 	3
representative  	100.0 	3
represented     	100.0 	3
reproached      	100.0 	3
requested       	100.0 	3
resembling      	100.0 	3
reserved        	100.0 	3
reside          	100.0 	3
residences      	100.0 	3
residue         	100.0 	3
resignation     	100.0 	3
resisting       	100.0 	3
respectfully    	100.0 	3
respecting      	100.0 	3
respective      	100.0 	3
rested          	100.0 	3
restrain        	100.0 	3
retirement      	100.0 	3
revolt          	100.0 	3
rewarded        	100.0 	3
rewards         	100.0 	3
richer          	100.0 	3
richest         	100.0 	3
ridiculous      	100.0 	3
riding          	100.0 	3
rip             	100.0 	3
robber          	100.0 	3
roguish         	100.0 	3
rouse           	100.0 	3
routine         	100.0 	3
rows            	100.0 	3
ruined          	100.0 	3
ruler           	100.0 	3
rung            	100.0 	3
salvation       	100.0 	3
samuel          	100.0 	3
sandy           	100.0 	3
saxon           	100.0 	3
scientists      	100.0 	3
scorched        	100.0 	3
scrape          	100.0 	3
scream          	100.0 	3
scribbling      	100.0 	3
scruples        	100.0 	3
sculptor        	100.0 	3
sculptors       	100.0 	3
sealed          	100.0 	3
seasoning       	100.0 	3
seizing         	100.0 	3
selection       	100.0 	3
senate          	100.0 	3
sending         	100.0 	3
sensations      	100.0 	3
sensible        	100.0 	3
sentinels       	100.0 	3
serenity        	100.0 	3
shallow         	100.0 	3
sharpness       	100.0 	3
shepherd        	100.0 	3
sheriffs        	100.0 	3
sherry          	100.0 	3
shine           	100.0 	3
shirt           	100.0 	3
shouts          	100.0 	3
showered        	100.0 	3
shrieks         	100.0 	3
shrill          	100.0 	3
shrink          	100.0 	3
shudder         	100.0 	3
shutters        	100.0 	3
sighing         	100.0 	3
signature       	100.0 	3
significant     	100.0 	3
sincerity       	100.0 	3
sinks           	100.0 	3
skirt           	100.0 	3
skirts          	100.0 	3
sleeve          	100.0 	3
slid            	100.0 	3
slip            	100.0 	3
smells          	100.0 	3
smith           	100.0 	3
smokers         	100.0 	3
smote           	100.0 	3
snap            	100.0 	3
snapped         	100.0 	3
snatch          	100.0 	3
soaring         	100.0 	3
sobbing         	100.0 	3
softened        	100.0 	3
softness        	100.0 	3
solved          	100.0 	3
songs           	100.0 	3
sooth           	100.0 	3
soothing        	100.0 	3
sorrowful       	100.0 	3
sour            	100.0 	3
sources         	100.0 	3
southwark       	100.0 	3
spark           	100.0 	3
spectators      	100.0 	3
speculative     	100.0 	3
sphere          	100.0 	3
spider          	100.0 	3
spiders         	100.0 	3
spindle         	100.0 	3
sponge          	100.0 	3
sport           	100.0 	3
spotted         	100.0 	3
sprinkled       	100.0 	3
squares         	100.0 	3
squeamish       	100.0 	3
stanley         	100.0 	3
stars           	100.0 	3
startling       	100.0 	3
stationed       	100.0 	3
steamboat       	100.0 	3
stem            	100.0 	3
sticking        	100.0 	3
stirring        	100.0 	3
strained        	100.0 	3
straits         	100.0 	3
stretch         	100.0 	3
strictly        	100.0 	3
strides         	100.0 	3
strode          	100.0 	3
stroke          	100.0 	3
stroll          	100.0 	3
stroller        	100.0 	3
stuck           	100.0 	3
studying        	100.0 	3
stupefied       	100.0 	3
submarine       	100.0 	3
subsided        	100.0 	3
sufferings      	100.0 	3
suffice         	100.0 	3
suggest         	100.0 	3
suited          	100.0 	3
suits           	100.0 	3
summon          	100.0 	3
sunk            	100.0 	3
sunny           	100.0 	3
superfluous     	100.0 	3
superintendent  	100.0 	3
supposition     	100.0 	3
suppressed      	100.0 	3
surprising      	100.0 	3
survey          	100.0 	3
surveyed        	100.0 	3
survive         	100.0 	3
swam            	100.0 	3
sweat           	100.0 	3
swing           	100.0 	3
swinging        	100.0 	3
swords          	100.0 	3
tablets         	100.0 	3
tails           	100.0 	3
tales           	100.0 	3
tape            	100.0 	3
tarts           	100.0 	3
tasted          	100.0 	3
tavern          	100.0 	3
teaspoonful     	100.0 	3
technical       	100.0 	3
tedious         	100.0 	3
telephone       	100.0 	3
temperate       	100.0 	3
temporal        	100.0 	3
tenderly        	100.0 	3
terrified       	100.0 	3
testimony       	100.0 	3
thompson        	100.0 	3
thursday        	100.0 	3
tip             	100.0 	3
toasted         	100.0 	3
toilet          	100.0 	3
tons            	100.0 	3
tortured        	100.0 	3
tortures        	100.0 	3
towering        	100.0 	3
trace           	100.0 	3
traces          	100.0 	3
tracing         	100.0 	3
tramp           	100.0 	3
translated      	100.0 	3
transparent     	100.0 	3
travels         	100.0 	3
treatment       	100.0 	3
tricks          	100.0 	3
tries           	100.0 	3
troublesome     	100.0 	3
trousers        	100.0 	3
trout           	100.0 	3
tuesday         	100.0 	3
tumultuous      	100.0 	3
tune            	100.0 	3
typical         	100.0 	3
unbearable      	100.0 	3
uncivil         	100.0 	3
uncomfortable   	100.0 	3
underneath      	100.0 	3
undoubtedly     	100.0 	3
uneasily        	100.0 	3
unfair          	100.0 	3
unfinished      	100.0 	3
unjust          	100.0 	3
unseen          	100.0 	3
utterance       	100.0 	3
uttering        	100.0 	3
uttermost       	100.0 	3
vaguely         	100.0 	3
valleys         	100.0 	3
valor           	100.0 	3
valuable        	100.0 	3
vanish          	100.0 	3
varieties       	100.0 	3
veins           	100.0 	3
verily          	100.0 	3
versed          	100.0 	3
victims         	100.0 	3
victorian       	100.0 	3
views           	100.0 	3
vigorously      	100.0 	3
viking          	100.0 	3
vinegar         	100.0 	3
violently       	100.0 	3
visits          	100.0 	3
vivid           	100.0 	3
vividly         	100.0 	3
waged           	100.0 	3
waiter          	100.0 	3
waiters         	100.0 	3
walks           	100.0 	3
wander          	100.0 	3
warmly          	100.0 	3
warn            	100.0 	3
warriors        	100.0 	3
wasted          	100.0 	3
watery          	100.0 	3
waverley        	100.0 	3
weapons         	100.0 	3
weekly          	100.0 	3
welfare         	100.0 	3
wells           	100.0 	3
wheat           	100.0 	3
wheeled         	100.0 	3
whereabouts     	100.0 	3
whipped         	100.0 	3
whirlwind       	100.0 	3
whither         	100.0 	3
wifes           	100.0 	3
wildly          	100.0 	3
williams        	100.0 	3
winters         	100.0 	3
wizard          	100.0 	3
woke            	100.0 	3
wolf            	100.0 	3
wolves          	100.0 	3
wool            	100.0 	3
worsted         	100.0 	3
wretchedness    	100.0 	3
writer          	100.0 	3
yell            	100.0 	3
yolks           	100.0 	3
zealand         	100.0 	3
aback           	100.0 	2
abduction       	100.0 	2
abide           	100.0 	2
abnormal        	100.0 	2
abraham         	100.0 	2
absorbing       	100.0 	2
abstraction     	100.0 	2
absurd          	100.0 	2
abuse           	100.0 	2
abuses          	100.0 	2
acceptable      	100.0 	2
accepts         	100.0 	2
accession       	100.0 	2
accidental      	100.0 	2
accommodation   	100.0 	2
accomplice      	100.0 	2
accomplishments 	100.0 	2
achieve         	100.0 	2
achievement     	100.0 	2
acquaint        	100.0 	2
acquisition     	100.0 	2
activity        	100.0 	2
actor           	100.0 	2
adjacent        	100.0 	2
adjust          	100.0 	2
admirable       	100.0 	2
admire          	100.0 	2
admitting       	100.0 	2
adopt           	100.0 	2
adrift          	100.0 	2
advertising     	100.0 	2
adviser         	100.0 	2
affectionately  	100.0 	2
affections      	100.0 	2
affirmative     	100.0 	2
african         	100.0 	2
aggravated      	100.0 	2
aggressiveness  	100.0 	2
agile           	100.0 	2
agility         	100.0 	2
agitate         	100.0 	2
agitated        	100.0 	2
agrees          	100.0 	2
ailments        	100.0 	2
alabama         	100.0 	2
alder           	100.0 	2
alexanders      	100.0 	2
algeria         	100.0 	2
alkaloids       	100.0 	2
alley           	100.0 	2
allied          	100.0 	2
ally            	100.0 	2
almighty        	100.0 	2
aloes           	100.0 	2
amass           	100.0 	2
amazed          	100.0 	2
ambassador      	100.0 	2
ambassadors     	100.0 	2
amendment       	100.0 	2
amiable         	100.0 	2
amidst          	100.0 	2
amiss           	100.0 	2
ample           	100.0 	2
amy             	100.0 	2
analogy         	100.0 	2
ancestral       	100.0 	2
angelic         	100.0 	2
animate         	100.0 	2
animosity       	100.0 	2
anthony         	100.0 	2
anticipate      	100.0 	2
antique         	100.0 	2
anxieties       	100.0 	2
apes            	100.0 	2
apology         	100.0 	2
appalling       	100.0 	2
appealed        	100.0 	2
appears         	100.0 	2
applauded       	100.0 	2
appreciate      	100.0 	2
approval        	100.0 	2
apron           	100.0 	2
apt             	100.0 	2
archaeology     	100.0 	2
ardour          	100.0 	2
arduous         	100.0 	2
arians          	100.0 	2
aromatic        	100.0 	2
arouse          	100.0 	2
arouses         	100.0 	2
arrest          	100.0 	2
artful          	100.0 	2
artificial      	100.0 	2
artillery       	100.0 	2
arts            	100.0 	2
ascertaining    	100.0 	2
assailed        	100.0 	2
assassin        	100.0 	2
assert          	100.0 	2
assign          	100.0 	2
assigned        	100.0 	2
associates      	100.0 	2
assures         	100.0 	2
assyrian        	100.0 	2
astonishing     	100.0 	2
astounding      	100.0 	2
asunder         	100.0 	2
athenian        	100.0 	2
attainment      	100.0 	2
attire          	100.0 	2
attributes      	100.0 	2
auction         	100.0 	2
audacious       	100.0 	2
aunts           	100.0 	2
authentic       	100.0 	2
avail           	100.0 	2
average         	100.0 	2
aversion        	100.0 	2
awakening       	100.0 	2
babes           	100.0 	2
babies          	100.0 	2
babys           	100.0 	2
backing         	100.0 	2
bacon           	100.0 	2
bake            	100.0 	2
bang            	100.0 	2
baptism         	100.0 	2
barbarity       	100.0 	2
barely          	100.0 	2
basket          	100.0 	2
bathing         	100.0 	2
battery         	100.0 	2
bead            	100.0 	2
beads           	100.0 	2
beamed          	100.0 	2
beard           	100.0 	2
beautifully     	100.0 	2
bedside         	100.0 	2
behave          	100.0 	2
beholders       	100.0 	2
believes        	100.0 	2
bellingham      	100.0 	2
benefit         	100.0 	2
besieged        	100.0 	2
besiegers       	100.0 	2
besought        	100.0 	2
betwixt         	100.0 	2
bidding         	100.0 	2
bilious         	100.0 	2
bills           	100.0 	2
billys          	100.0 	2
binding         	100.0 	2
binds           	100.0 	2
birthplace      	100.0 	2
biscuit         	100.0 	2
blackburn       	100.0 	2
blacker         	100.0 	2
blackness       	100.0 	2
blackstone      	100.0 	2
bled            	100.0 	2
blending        	100.0 	2
blindness       	100.0 	2
blinked         	100.0 	2
blizzard        	100.0 	2
bloody          	100.0 	2
blurred         	100.0 	2
blush           	100.0 	2
blushing        	100.0 	2
boarding        	100.0 	2
boards          	100.0 	2
boast           	100.0 	2
bohemian        	100.0 	2
bohemians       	100.0 	2
bonnets         	100.0 	2
boomed          	100.0 	2
bordered        	100.0 	2
bored           	100.0 	2
bounded         	100.0 	2
boyhood         	100.0 	2
brag            	100.0 	2
brands          	100.0 	2
bravado         	100.0 	2
braver          	100.0 	2
bravery         	100.0 	2
breathed        	100.0 	2
breathless      	100.0 	2
brewing         	100.0 	2
brides          	100.0 	2
brighter        	100.0 	2
brightest       	100.0 	2
brightness      	100.0 	2
brilliancy      	100.0 	2
brine           	100.0 	2
bringeth        	100.0 	2
brink           	100.0 	2
brisk           	100.0 	2
buck            	100.0 	2
buckles         	100.0 	2
bud             	100.0 	2
bullet          	100.0 	2
bullock         	100.0 	2
bunch           	100.0 	2
bundled         	100.0 	2
bundles         	100.0 	2
burdens         	100.0 	2
burnham         	100.0 	2
bursting        	100.0 	2
burying         	100.0 	2
bushy           	100.0 	2
busted          	100.0 	2
buttered        	100.0 	2
buying          	100.0 	2
buzzer          	100.0 	2
calamity        	100.0 	2
californian     	100.0 	2
campaigns       	100.0 	2
camped          	100.0 	2
canal           	100.0 	2
cancer          	100.0 	2
candid          	100.0 	2
candied         	100.0 	2
canopy          	100.0 	2
cans            	100.0 	2
canter          	100.0 	2
caprice         	100.0 	2
captives        	100.0 	2
caresses        	100.0 	2
caring          	100.0 	2
carl            	100.0 	2
carnation       	100.0 	2
carpets         	100.0 	2
carrot          	100.0 	2
catches         	100.0 	2
catechism       	100.0 	2
catherines      	100.0 	2
causing         	100.0 	2
ceaseless       	100.0 	2
celebrating     	100.0 	2
centred         	100.0 	2
cents           	100.0 	2
ceremonial      	100.0 	2
certainty       	100.0 	2
chafing         	100.0 	2
chanced         	100.0 	2
chaos           	100.0 	2
chap            	100.0 	2
chaplain        	100.0 	2
characterized   	100.0 	2
chase           	100.0 	2
chat            	100.0 	2
chatter         	100.0 	2
chattering      	100.0 	2
cheeked         	100.0 	2
cheese          	100.0 	2
cherished       	100.0 	2
cherry          	100.0 	2
chieftain       	100.0 	2
childless       	100.0 	2
chilled         	100.0 	2
chinese         	100.0 	2
chlorate        	100.0 	2
christening     	100.0 	2
christs         	100.0 	2
cigarette       	100.0 	2
circulated      	100.0 	2
civility        	100.0 	2
clad            	100.0 	2
clamour         	100.0 	2
clasp           	100.0 	2
cleared         	100.0 	2
clearing        	100.0 	2
clergymans      	100.0 	2
clerks          	100.0 	2
cling           	100.0 	2
clinging        	100.0 	2
cloak           	100.0 	2
cloaks          	100.0 	2
closing         	100.0 	2
cloves          	100.0 	2
clump           	100.0 	2
collars         	100.0 	2
collectors      	100.0 	2
colonies        	100.0 	2
colosseum       	100.0 	2
column          	100.0 	2
combination     	100.0 	2
combinations    	100.0 	2
comedies        	100.0 	2
comely          	100.0 	2
comforting      	100.0 	2
comforts        	100.0 	2
commanding      	100.0 	2
commenced       	100.0 	2
commencement    	100.0 	2
commended       	100.0 	2
commentary      	100.0 	2
commentators    	100.0 	2
commissary      	100.0 	2
committing      	100.0 	2
commonplace     	100.0 	2
communicates    	100.0 	2
compact         	100.0 	2
companionship   	100.0 	2
comparative     	100.0 	2
comparison      	100.0 	2
compel          	100.0 	2
compete         	100.0 	2
competition     	100.0 	2
complacency     	100.0 	2
complaints      	100.0 	2
completeness    	100.0 	2
complicated     	100.0 	2
complications   	100.0 	2
complied        	100.0 	2
composition     	100.0 	2
comprehensive   	100.0 	2
concealing      	100.0 	2
conceit         	100.0 	2
concert         	100.0 	2
concerts        	100.0 	2
conclude        	100.0 	2
concocted       	100.0 	2
condescend      	100.0 	2
conductors      	100.0 	2
confederacy     	100.0 	2
confirms        	100.0 	2
confiscated     	100.0 	2
conjecture      	100.0 	2
connoisseur     	100.0 	2
conquer         	100.0 	2
conquering      	100.0 	2
conqueror       	100.0 	2
consciences     	100.0 	2
consciously     	100.0 	2
consecrated     	100.0 	2
consequent      	100.0 	2
conservatism    	100.0 	2
conservative    	100.0 	2
considerations  	100.0 	2
consist         	100.0 	2
consisted       	100.0 	2
consistency     	100.0 	2
consort         	100.0 	2
conspirators    	100.0 	2
constable       	100.0 	2
constancy       	100.0 	2
constrained     	100.0 	2
constructing    	100.0 	2
consume         	100.0 	2
contagious      	100.0 	2
contaminated    	100.0 	2
contemplating   	100.0 	2
contemporaries  	100.0 	2
contested       	100.0 	2
continuation    	100.0 	2
continuous      	100.0 	2
continuously    	100.0 	2
contraction     	100.0 	2
contradiction   	100.0 	2
contrasted      	100.0 	2
contrasting     	100.0 	2
contrivance     	100.0 	2
convenient      	100.0 	2
conversations   	100.0 	2
converts        	100.0 	2
convict         	100.0 	2
convictions     	100.0 	2
convulsion      	100.0 	2
cooks           	100.0 	2
coolness        	100.0 	2
coral           	100.0 	2
cordiality      	100.0 	2
cordially       	100.0 	2
cornwall        	100.0 	2
correspond      	100.0 	2
corresponding   	100.0 	2
costly          	100.0 	2
costs           	100.0 	2
cottages        	100.0 	2
couched         	100.0 	2
couches         	100.0 	2
coughing        	100.0 	2
counted         	100.0 	2
counter         	100.0 	2
counting        	100.0 	2
countrymen      	100.0 	2
cowards         	100.0 	2
cowboy          	100.0 	2
cowboys         	100.0 	2
crashed         	100.0 	2
crates          	100.0 	2
craving         	100.0 	2
crawling        	100.0 	2
creaked         	100.0 	2
creating        	100.0 	2
creep           	100.0 	2
crested         	100.0 	2
crickets        	100.0 	2
criminals       	100.0 	2
critics         	100.0 	2
crouching       	100.0 	2
crowned         	100.0 	2
crowns          	100.0 	2
crucifix        	100.0 	2
crumpets        	100.0 	2
culminating     	100.0 	2
curl            	100.0 	2
curses          	100.0 	2
curve           	100.0 	2
custody         	100.0 	2
customary       	100.0 	2
customers       	100.0 	2
customs         	100.0 	2
damage          	100.0 	2
damn            	100.0 	2
damsel          	100.0 	2
dancer          	100.0 	2
dances          	100.0 	2
dante           	100.0 	2
darkened        	100.0 	2
data            	100.0 	2
dates           	100.0 	2
davis           	100.0 	2
dazed           	100.0 	2
dears           	100.0 	2
debarred        	100.0 	2
decanters       	100.0 	2
decoration      	100.0 	2
decreed         	100.0 	2
deemed          	100.0 	2
deepened        	100.0 	2
default         	100.0 	2
defect          	100.0 	2
defective       	100.0 	2
defended        	100.0 	2
defensive       	100.0 	2
defied          	100.0 	2
deftly          	100.0 	2
defying         	100.0 	2
deity           	100.0 	2
delia           	100.0 	2
deliciously     	100.0 	2
delights        	100.0 	2
deliverance     	100.0 	2
delusion        	100.0 	2
demeanour       	100.0 	2
demurely        	100.0 	2
denies          	100.0 	2
denote          	100.0 	2
depart          	100.0 	2
depended        	100.0 	2
dependence      	100.0 	2
deposited       	100.0 	2
depreciating    	100.0 	2
depressed       	100.0 	2
deprived        	100.0 	2
derisive        	100.0 	2
descendants     	100.0 	2
deserves        	100.0 	2
deserving       	100.0 	2
designs         	100.0 	2
desirous        	100.0 	2
desolate        	100.0 	2
despairing      	100.0 	2
despicable      	100.0 	2
despotism       	100.0 	2
desserts        	100.0 	2
detained        	100.0 	2
detect          	100.0 	2
determine       	100.0 	2
determining     	100.0 	2
detested        	100.0 	2
develop         	100.0 	2
device          	100.0 	2
devices         	100.0 	2
devote          	100.0 	2
dialogues       	100.0 	2
didst           	100.0 	2
differs         	100.0 	2
dig             	100.0 	2
diggers         	100.0 	2
dignitaries     	100.0 	2
dilated         	100.0 	2
dimensions      	100.0 	2
diminish        	100.0 	2
diminished      	100.0 	2
diminution      	100.0 	2
dinsmore        	100.0 	2
disagree        	100.0 	2
disappears      	100.0 	2
disappointed    	100.0 	2
discern         	100.0 	2
discourage      	100.0 	2
discrimination  	100.0 	2
disdainful      	100.0 	2
disdainfully    	100.0 	2
disengaged      	100.0 	2
disfigured      	100.0 	2
disgraceful     	100.0 	2
disgusted       	100.0 	2
dismal          	100.0 	2
dismiss         	100.0 	2
disorder        	100.0 	2
dispatch        	100.0 	2
dispense        	100.0 	2
dispensed       	100.0 	2
displayed       	100.0 	2
displeasure     	100.0 	2
disposal        	100.0 	2
disquieted      	100.0 	2
dissatisfied    	100.0 	2
distaff         	100.0 	2
distinguishing  	100.0 	2
distrust        	100.0 	2
distrusted      	100.0 	2
distrusting     	100.0 	2
disturbance     	100.0 	2
disturbing      	100.0 	2
disuse          	100.0 	2
dive            	100.0 	2
divers          	100.0 	2
diversity       	100.0 	2
dives           	100.0 	2
divides         	100.0 	2
divined         	100.0 	2
docile          	100.0 	2
document        	100.0 	2
doggers         	100.0 	2
donald          	100.0 	2
donkeys         	100.0 	2
doom            	100.0 	2
doubly          	100.0 	2
doubtfully      	100.0 	2
dough           	100.0 	2
downs           	100.0 	2
dragons         	100.0 	2
drained         	100.0 	2
drama           	100.0 	2
drawers         	100.0 	2
dreaded         	100.0 	2
dreamt          	100.0 	2
dreary          	100.0 	2
dresser         	100.0 	2
drifted         	100.0 	2
drinkers        	100.0 	2
dripping        	100.0 	2
drooped         	100.0 	2
dropping        	100.0 	2
drowning        	100.0 	2
drowsy          	100.0 	2
drugged         	100.0 	2
drunkard        	100.0 	2
drying          	100.0 	2
ducklings       	100.0 	2
dug             	100.0 	2
dumpy           	100.0 	2
duncan          	100.0 	2
dutch           	100.0 	2
dutifully       	100.0 	2
earl            	100.0 	2
easier          	100.0 	2
easter          	100.0 	2
eats            	100.0 	2
ecclesiastical  	100.0 	2
ecclesiastics   	100.0 	2
echoing         	100.0 	2
eclipse         	100.0 	2
edict           	100.0 	2
edifice         	100.0 	2
editors         	100.0 	2
effected        	100.0 	2
elapse          	100.0 	2
elbow           	100.0 	2
elbows          	100.0 	2
electrical      	100.0 	2
elegance        	100.0 	2
elegant         	100.0 	2
elizabeth       	100.0 	2
ellen           	100.0 	2
elm             	100.0 	2
eloquent        	100.0 	2
embarrassment   	100.0 	2
embraces        	100.0 	2
embracing       	100.0 	2
embroidered     	100.0 	2
emerged         	100.0 	2
emergence       	100.0 	2
emergency       	100.0 	2
emir            	100.0 	2
emotional       	100.0 	2
employing       	100.0 	2
employment      	100.0 	2
employments     	100.0 	2
enacted         	100.0 	2
encourage       	100.0 	2
encouragement   	100.0 	2
endless         	100.0 	2
endowed         	100.0 	2
ends            	100.0 	2
endurance       	100.0 	2
endured         	100.0 	2
energies        	100.0 	2
engagements     	100.0 	2
engineers       	100.0 	2
